x_c,y_c,Cp,Vx_ms,Vy_ms,speed_ms
-0.4,-0.6,0.05218448001911147,95.94383787015678,2.1320291667126097,95.96752353594754
-0.3886792452830189,-0.6,0.05335512041481327,95.88505785780038,2.108633548913886,95.90824081296316
-0.37735849056603776,-0.6,0.054556559887380174,95.8246616996481,2.085828060722743,95.84736025864721
-0.36603773584905663,-0.6,0.05578927255908828,95.76262132793632,2.063676621575507,95.78485477775786
-0.3547169811320755,-0.6,0.05705369588311349,95.69891035397276,2.042246551159318,95.72069898362338
-0.3433962264150944,-0.6,0.05835022557663172,95.63350432450034,2.021608617069295,95.65486945673406
-0.33207547169811324,-0.6,0.05967921026951162,95.56638099347326,2.0018370668664014,95.5873450192648
-0.3207547169811321,-0.6,0.06104094588097886,95.49752060873179,1.9830096423984296,95.51810702509236
-0.309433962264151,-0.6,0.06243566974140902,95.42690621282149,1.9652075741679467,95.44713966463425
-0.29811320754716986,-0.6,0.06386355448192838,95.35452395692342,1.948515553482951,95.37443028356
-0.2867924528301887,-0.6,0.06532470172019467,95.28036342657249,1.9330216801071516,95.29996971413736
-0.2754716981132076,-0.6,0.06681913557696473,95.20441797752109,1.9188173831359179,95.22375261765504
-0.26415094339622647,-0.6,0.06834679606450111,95.12668507977341,1.905997312885293,95.14577783602965
-0.25283018867924534,-0.6,0.06990753239457637,95.04716666746744,1.8946592016755222,95.0660487503495
-0.24150943396226418,-0.6,0.07150109626054924,94.96586949193068,1.8849036915416975,94.9845736437491
-0.23018867924528305,-0.6,0.07312713515473224,94.88280547487959,1.8768341271093485,94.90136606563955
-0.21886792452830192,-0.6,0.07478518578878945,94.79799205838572,1.8705563121300335,94.81644519395678
-0.2075471698113208,-0.6,0.07647466769095757,94.71145254790478,1.8661782284950283,94.72983619174335
-0.19622641509433966,-0.6,0.07819487705947525,94.62321644435835,1.863809716923853,94.64157055404769
-0.18490566037735853,-0.6,0.07994498095632074,94.53331976099327,1.8635621189647098,94.55168644083214
-0.1735849056603774,-0.6,0.08172401192908041,94.44180532052675,1.865547880439849,94.46022899132993
-0.16226415094339627,-0.6,0.08353086315130975,94.34872302792532,1.8698801170167894,94.36725061509516
-0.15094339622641514,-0.6,0.08536428417284747,94.25413011407782,1.8766721431797844,94.27281125486022
-0.139622641509434,-0.6,0.08722287737100354,94.15809134561604,1.88603696650278,94.17697861626476
-0.12830188679245286,-0.6,0.08910509519120502,94.06067919622019,1.898086749777801,94.0798283595582
-0.11698113207547173,-0.6,0.09100923826162832,93.96197397491812,1.9129322442152952,93.98144424850125
-0.1056603773584906,-0.6,0.09293345445996759,93.862063907177,1.9306821975886541,93.88191825193532
-0.09433962264150947,-0.6,0.09487573900239499,93.7610451649652,1.95144274183124,93.78135059382164
-0.08301886792452834,-0.6,0.09683393561460718,93.65902184244894,1.975316765186955,93.67984974799626
-0.07169811320754721,-0.6,0.09880573883271926,93.5561058745787,2.002403274552862,93.57753237443976
-0.06037735849056608,-0.6,0.10078869746795682,93.45241689650084,2.0327967541115766,93.47452319450964
-0.04905660377358495,-0.6,0.10278021925398428,93.34808204248152,2.0665865267159154,93.37095480331271
-0.03773584905660382,-0.6,0.10477757667905141,93.24323568386718,2.1038561247468,93.26696741821746
-0.02641509433962269,-0.6,0.10677791398800829,93.13801910647207,2.1446826773011245,93.16270856337246
-0.015094339622641562,-0.6,0.10877825532155516,93.03258012868716,2.1891363205703818,93.05833269100967
-0.003773584905660432,-0.6,0.11077551394229335,92.92707266251954,2.2372796381395452,92.95400074125061
0.0075471698113206975,-0.6,0.11276650248011999,92.82165622065551,2.289167137667249,92.84987964305465
0.018867924528301827,-0.6,0.11474794411313638,92.71649537349815,2.3448447699997965,92.74614175985597
0.030188679245282957,-0.6,0.11671648458540673,92.61175916091543,2.4043494962420673,92.64296428428595
0.041509433962264086,-0.6,0.11866870494990711,92.50762046413394,2.467708907655743,92.54052858715026
0.052830188679245216,-0.6,0.12060113491390101,92.40425534381957,2.5349409025077825,92.43901952652361
0.06415094339622635,-0.6,0.12251026665568687,92.30184235085444,2.6060534231569266,92.33862472338613
0.07547169811320747,-0.6,0.12439256897559725,92.2005618166768,2.6810442557773237,92.23953381068378
0.0867924528301886,-0.6,0.1262445016413647,92.10059513024072,2.7599008941863716,92.14193766298955
0.09811320754716973,-0.6,0.12806252978728727,92.00212400873812,2.84260046830598,92.04602761413248
0.10943396226415092,-0.6,0.1298431382296098,91.9053297691222,2.9291097368538925,91.95199467016272
0.12075471698113205,-0.6,0.13158284556519817,91.81039260728143,3.019385142970039,91.8600287249288
0.13207547169811318,-0.6,0.13327821792850225,91.71749089135311,3.1133729306437967,91.77031778527687
0.1433962264150943,-0.6,0.1349258822910887,91.62680047523277,3.2110093190456355,91.6830472125306
0.15471698113207544,-0.6,0.13652253919971957,91.53849403777343,3.312220731195292,91.59839898642139
0.16603773584905657,-0.6,0.13806497486159564,91.45274045255441,3.4169240728275856,91.5165509970833
0.1773584905660377,-0.6,0.13955007249933915,91.36970419241048,3.5250270568609245,91.43767637008388
0.18867924528301883,-0.6,0.14097482291269725,91.28954477219568,3.63642856852862,91.36194282877707
0.19999999999999996,-0.6,0.14233633419862224,91.21241623251832,3.751019066004842,91.28951209754439
0.21132075471698109,-0.6,0.1436318405960202,91.1384666664429,3.868681011245668,91.22053934875136
0.22264150943396221,-0.6,0.1448587104354213,91.06783779044245,3.989289325753422,91.15517269552457
0.23396226415094334,-0.6,0.14601445318728168,91.0006645601926,4.1127118660675315,91.0935527317383
0.24528301886792447,-0.6,0.14709672561477882,90.93707483116904,4.238809913960789,91.03581211993624
0.2566037735849056,-0.6,0.14810333704826606,90.8771890634192,4.367438676576861,90.98207522727813
0.26792452830188673,-0.6,0.14903225380815366,90.82112006937199,4.498447792063592,90.932457809042
0.27924528301886786,-0.6,0.1498816028114861,90.76897280309561,4.631681836623255,90.8870667386995
0.290566037735849,-0.6,0.150649674404303,90.72084418904385,4.766980829309,90.84599978314823
0.3018867924528301,-0.6,0.1513349244672696,90.6768229880326,4.904180731325785,90.8093454213194
0.31320754716981125,-0.6,0.1519359758462131,90.63698969795301,5.043113937038208,90.77718270407377
0.3245283018867924,-0.6,0.1524516191616081,90.60141648658077,5.1836097543326405,90.74958115308347
0.3358490566037735,-0.6,0.15288081305266954,90.57016715373528,5.325494872420119,90.72660069622206
0.34716981132075464,-0.6,0.15322268391178506,90.54329712001596,5.468593815589969,90.70829163689172
0.35849056603773577,-0.6,0.15347652516429355,90.5208534393585,5.612729381825925,90.69469465466784
0.3698113207547169,-0.6,0.153641796146875,90.50287483272268,5.757723065570932,90.68584083464891
0.38113207547169803,-0.6,0.15371812063541945,90.48939174032695,5.9033954642730055,90.6817517229456
0.39245283018867916,-0.6,0.15370528507010273,90.4804263899891,6.049566668652094,90.68243940583372
0.4037735849056603,-0.6,0.15360323652178987,90.47599287930129,6.1960566369061185,90.68790661021526
0.4150943396226414,-0.6,0.15341208043995413,90.4760972695554,6.3426855533125375,90.69814682317522
0.42641509433962255,-0.6,0.15313207821795516,90.480737689546,6.489274171884914,90.71314442859051
0.4377358490566037,-0.6,0.152763644607111,90.48990444759384,6.635644145913213,90.73287485892783
0.4490566037735848,-0.6,0.1523073450064233,90.50358015035916,6.7816183443497895,90.75730476055855
0.46037735849056594,-0.6,0.1517638926501843,90.5217398272453,6.927021156105274,90.78639217112121
0.47169811320754707,-0.6,0.1511341457112071,90.54435105941876,7.0716787833875205,90.8200867076589
0.4830188679245282,-0.6,0.15041910433295147,90.57137411269706,7.215419525260552,90.85832976446156
